id,suburb,state_id
5029,ANTEWENEGERRDE,71
5030,AREYONGA,71
5031,ATITJERE,71
5032,AYERS ROCK,71
5033,BARROW CREEK,71
5034,BURT PLAIN,71
5035,CANTEEN CREEK,71
5036,CHILLA WELL,71
5037,COSTELLO,71
5038,DAVENPORT,71
5039,DOCKER RIVER,71
5040,ENGAWALA,71
5041,ERLDUNDA,71
5042,FINKE,71
5043,GHAN,71
5044,HAASTS BLUFF,71
5045,HALE,71
5046,HART,71
5047,HART RANGE,71
5048,HERMANNSBURG,71
5049,HUGH,71
5050,IMANPA,71
5051,ININTI STORE,71
5052,JAY CREEK,71
5053,KALTUKATJARA,71
5054,KINTORE,71
5055,KIWIRRKURRA,71
5056,KULGERA,71
5057,KUNPARRKA,71
5058,LAKE MACKAY,71
5059,LARAMBA,71
5060,MEREENIE,71
5061,MOUNT LIEBIG,71
5062,MOUNT ZEIL,71
5063,MULGA BORE,71
5064,MURPUTJA HOMELANDS,71
5065,MUTITJULU,71
5066,NAMATJIRA,71
5067,NYAPARI,71
5068,NYIRRIPI,71
5069,PAPUNYA,71
5070,PATJARR,71
5071,PETERMANN,71
5072,PITJANTJATJARA HOMELANDS,71
5073,SANDOVER,71
5074,SANTA TERESA,71
5075,SIMPSON,71
5076,TANAMI,71
5077,THANGKENHARENGE,71
5078,TI TREE,71
5079,TITJIKALA,71
5080,TJIRRKARLI,71
5081,TJUKURLA,71
5082,ULURU,71
5083,UMPANGARA,71
5084,URAPUNTJA,71
5085,WALLACE ROCKHOLE,71
5086,WANARN,71
5087,WILLOWRA,71
5088,WILORA,71
5089,WINGELLINA,71
5090,WUTUNUGURRA,71
5091,YUELAMU,71
5092,YUENDUMU,71
5093,YULARA,71
5094,GAPUWIYAK,71
5095,GOVE,71
5096,GUNYANGARA,71
5097,NHULUNBUY,71
5098,YIRRKALA,71
5099,ALYANGULA,71
5100,JABIRU,71
5101,ALPURRURULAM,71
5102,RANKEN,71
5103,BRISBANE,72
5104,BRISBANE ADELAIDE STREET,72
5105,BRISBANE GPO,72
5106,CENTRAL PLAZA,72
5107,RIVERSIDE CENTRE,72
5108,WATERFRONT PLACE,72
5109,CITY EAST,72
5110,WINTERGARDEN,72
5111,GEORGE STREET,72
5112,NEW FARM,72
5113,BOWEN HILLS,72
5114,FORTITUDE VALLEY,72
5115,FORTITUDE VALLEY BC,72
5116,HERSTON,72
5117,ASCOT,72
5118,HAMILTON CENTRAL,72
5119,PINKENBA,72
5120,EAGLE FARM,72
5121,EAGLE FARM BC,72
5122,ALBION,72
5123,ALBION BC,72
5124,ALBION DC,72
5125,CLAYFIELD,72
5126,HENDRA,72
5127,NUNDAH,72
5128,TOOMBUL,72
5129,WAVELL HEIGHTS,72
5130,WAVELL HEIGHTS NORTH,72
5131,NORTHGATE,72
5132,BANYO,72
5133,NUDGEE,72
5134,NUDGEE BEACH,72
5135,VIRGINIA BC,72
5136,VIRGINIA DC,72
5137,BRACKEN RIDGE,72
5138,BRIGHTON,72
5139,BRIGHTON EVENTIDE,72
5140,BRIGHTON NATHAN STREET,72
5141,DEAGON,72
5142,SANDGATE DC,72
5143,SHORNCLIFFE,72
5144,FITZGIBBON,72
5145,TAIGUM,72
5146,CLONTARF BEACH,72
5147,CLONTARF DC,72
5148,MARGATE,72
5149,MARGATE BEACH,72
5150,WOODY POINT,72
5151,REDCLIFFE,72
5152,REDCLIFFE NORTH,72
5153,KIPPA-RING,72
5154,ROTHWELL,72
5155,BULWER,72
5156,CAPE MORETON,72
5157,COWAN COWAN,72
5158,TANGALOOMA,72
5159,ROYAL BRISBANE HOSPITAL,72
5160,LUTWYCHE,72
5161,WOOLOOWIN,72
5162,GORDON PARK,72
5163,KEDRON,72
5164,CHERMSIDE,72
5165,CHERMSIDE BC,72
5166,CHERMSIDE CENTRE,72
5167,CHERMSIDE SOUTH,72
5168,CHERMSIDE WEST,72
5169,ASPLEY,72
5170,BOONDALL,72
5171,CARSELDINE,72
5172,GEEBUNG,72
5173,ZILLMERE,72
5174,ALBANY CREEK,72
5175,BRIDGEMAN DOWNS,72
5176,EATONS HILL,72
5177,ALDERLEY,72
5178,ENOGGERA,72
5179,GAYTHORNE,72
5180,GRANGE,72
5181,NEWMARKET,72
5182,WILSTON,72
5183,BROOKSIDE CENTRE,72
5184,EVERTON HILLS,72
5185,EVERTON PARK,72
5186,MCDOWALL,72
5187,MITCHELTON,72
5188,STAFFORD,72
5189,STAFFORD BC,72
5190,STAFFORD DC,72
5191,STAFFORD HEIGHTS,72
5192,ARANA HILLS,72
5193,KEPERRA,72
5194,BUNYA,72
5195,FERNY GROVE,72
5196,FERNY HILLS,72
5197,FERNY HILLS DC,72
5198,UPPER KEDRON,72
5199,KELVIN GROVE,72
5200,KELVIN GROVE DC,72
5201,ASHGROVE,72
5202,ASHGROVE WEST,72
5203,MILTON BC,72
5204,BARDON,72
5205,AUCHENFLOWER,72
5206,MOUNT COOT-THA,72
5207,TOOWONG,72
5208,TOOWONG BC,72
5209,TOOWONG DC,72
5210,ST LUCIA,72
5211,ST LUCIA SOUTH,72
5212,CHELMER,72
5213,INDOOROOPILLY,72
5214,INDOOROOPILLY CENTRE,72
5215,TARINGA,72
5216,CHAPEL HILL,72
5217,FIG TREE POCKET,72
5218,KENMORE,72
5219,KENMORE DC,72
5220,KENMORE EAST,72
5221,KENMORE HILLS,72
5222,PINJARRA HILLS,72
5223,PULLENVALE,72
5224,UPPER BROOKFIELD,72
5225,ANSTEAD,72
5226,BELLBOWRIE,72
5227,MOGGILL,72
5228,UNIVERSITY OF QUEENSLAND,72
5229,SEVENTEEN MILE ROCKS,72
5230,SINNAMON PARK,72
5231,JAMBOREE HEIGHTS,72
5232,JINDALEE,72
5233,MIDDLE PARK,72
5234,MOUNT OMMANEY,72
5235,RIVERHILLS,72
5236,SUMNER,72
5237,SUMNER PARK BC,72
5238,WESTLAKE,72
5239,CORINDA,72
5240,GRACEVILLE,72
5241,GRACEVILLE EAST,72
5242,DARRA,72
5243,WACOL,72
5244,DOOLANDELLA,72
5245,INALA,72
5246,INALA EAST,72
5247,INALA HEIGHTS,72
5248,RICHLANDS DC,72
5249,ELLEN GROVE,72
5250,FOREST LAKE,72
5251,HIGHGATE HILL,72
5252,SOUTH BRISBANE,72
5253,SOUTH BRISBANE BC,72
5254,WEST END,72
5255,BURANDA,72
5256,DUTTON PARK,72
5257,WOOLLOONGABBA,72
5258,ANNERLEY,72
5259,ANNERLEY DC,72
5260,FAIRFIELD GARDENS,72
5261,YERONGA,72
5262,MOOROOKA,72
5263,YEERONGPILLY,72
5264,BRISBANE MARKET,72
5265,ROCKLEA,72
5266,ROCKLEA DC,72
5267,SALISBURY EAST,72
5268,ARCHERFIELD,72
5269,ARCHERFIELD BC,72
5270,COOPERS PLAINS,72
5271,SUNNYBANK,72
5272,SUNNYBANK HILLS,72
5273,SUNNYBANK SOUTH,72
5274,ACACIA RIDGE,72
5275,ACACIA RIDGE BC,72
5276,ACACIA RIDGE DC,72
5277,HEATHWOOD,72
5278,HEATHWOOD DF,72
5279,PALLARA,72
5280,WILLAWONG,72
5281,NATHAN,72
5282,KURABY,72
5283,EIGHT MILE PLAINS,72
5284,RUNCORN,72
5285,LOGAN CENTRAL,72
5286,LOGAN CITY BC,72
5287,LOGAN CITY DC,72
5288,WOODRIDGE,72
5289,ALGESTER,72
5290,PARKINSON,72
5291,CALAMVALE,72
5292,DREWVALE,72
5293,STRETTON,72
5294,BERRINBA,72
5295,KARAWATHA,72
5296,BROWNS PLAINS,72
5297,BROWNS PLAINS BC,72
5298,FORESTDALE,72
5299,HERITAGE PARK,72
5300,HILLCREST,72
5301,UNDERWOOD,72
5302,GREENSLOPES,72
5303,STONES CORNER,72
5304,HOLLAND PARK,72
5305,HOLLAND PARK EAST,72
5306,HOLLAND PARK WEST,72
5307,TARRAGINDI,72
5308,WELLERS HILL,72
5309,MANSFIELD,72
5310,MANSFIELD BC,72
5311,MANSFIELD DC,72
5312,MOUNT GRAVATT,72
5313,MOUNT GRAVATT EAST,72
5314,UPPER MOUNT GRAVATT,72
5315,UPPER MOUNT GRAVATT BC,72
5316,ROCHEDALE,72
5317,ROCHEDALE SOUTH,72
5318,BORONIA HEIGHTS,72
5319,GREENBANK,72
5320,NEW BEITH,72
5321,MUNRUBEN,72
5322,PARK RIDGE,72
5323,PARK RIDGE SOUTH,72
5324,DAISY HILL,72
5325,PRIESTDALE,72
5326,SLACKS CREEK,72
5327,SHAILER PARK,72
5328,TANAH MERAH,72
5329,LOGANHOLME,72
5330,LOGANHOLME BC,72
5331,LOGANHOLME DC,72
5332,CARBROOK,72
5333,CORNUBIA,72
5334,LOGANLEA,72
5335,MEADOWBROOK,72
5336,CRESTMEAD,72
5337,CRESTMEAD DC,72
5338,MARSDEN,72
5339,CHAMBERS FLAT,72
5340,LOGAN RESERVE,72
5341,WATERFORD,72
5342,WATERFORD WEST,72
5343,COORPAROO,72
5344,COORPAROO BC,72
5345,COORPAROO DC,72
5346,CAMP HILL,72
5347,CARINA,72
5348,CARINA HEIGHTS,72
5349,CARINDALE,72
5350,GUMDALE,72
5351,RANSOME,72
5352,WAKERLEY,72
5353,CHANDLER,72
5354,BURBANK,72
5355,MACKENZIE,72
5356,CAPALABA,72
5357,CAPALABA BC,72
5358,CAPALABA DC,72
5359,CAPALABA WEST,72
5360,SHELDON,72
5361,THORNESIDE,72
5362,BIRKDALE,72
5363,ORMISTON,72
5364,WELLINGTON POINT,72
5365,ALEXANDRA HILLS,72
5366,CLEVELAND DC,72
5367,THORNLANDS,72
5368,MOUNT COTTON,72
5369,REDLAND BAY,72
5370,VICTORIA POINT,72
5371,VICTORIA POINT WEST,72
5372,EAST BRISBANE,72
5373,CANNON HILL,72
5374,MORNINGSIDE,72
5375,NORMAN PARK,72
5376,BULIMBA,72
5377,HAWTHORNE,72
5378,MURARRIE,72
5379,TINGALPA,72
5380,TINGALPA BC,72
5381,TINGALPA DC,72
5382,HEMMANT,72
5383,LYTTON,72
5384,PORT OF BRISBANE,72
5385,WYNNUM,72
5386,WYNNUM NORTH,72
5387,WYNNUM PLAZA,72
5388,WYNNUM WEST,72
5389,LOTA,72
5390,MANLY WEST,72
5391,AMITY,72
5392,AMITY POINT,72
5393,DUNWICH,72
5394,NORTH STRADBROKE ISLAND,72
5395,POINT LOOKOUT,72
5396,COOCHIEMUDLO ISLAND,72
5397,KARRAGARRA ISLAND,72
5398,LAMB ISLAND,72
5399,MACLEAY ISLAND,72
5400,PEEL ISLAND,72
5401,PERULPA ISLAND,72
5402,RUSSELL ISLAND,72
5403,BETHANIA,72
5404,ALBERTON,72
5405,BAHRS SCRUB,72
5406,BANNOCKBURN,72
5407,BEENLEIGH,72
5408,BELIVAH,72
5409,BUCCAN,72
5410,EAGLEBY,72
5411,EDENS LANDING,72
5412,HOLMVIEW,72
5413,LOGAN VILLAGE,72
5414,LUSCOMBE,72
5415,MOUNT WARREN PARK,72
5416,STAPYLTON,72
5417,STEIGLITZ,72
5418,WINDAROO,72
5419,WOLFFDENE,72
5420,WOONGOOLBA,72
5421,YARRABILBA,72
5422,YATALA,72
5423,YATALA DC,72
5424,GILBERTON,72
5425,JACOBS WELL,72
5426,KINGSHOLME,72
5427,NORWELL,72
5428,ORMEAU,72
5429,ORMEAU HILLS,72
5430,COOMERA,72
5431,PIMPAMA,72
5432,UPPER COOMERA,72
5433,GUANABA,72
5434,MAUDSLAND,72
5435,OXENFORD,72
5436,STUDIO VILLAGE,72
5437,WONGAWALLAN,72
5438,ADVANCETOWN,72
5439,BEECHMONT,72
5440,CARRARA,72
5441,CLAGIRABA,72
5442,GAVEN,72
5443,GILSTON,72
5444,HIGHLAND PARK,72
5445,LOWER BEECHMONT,72
5446,MOUNT NATHAN,72
5447,NATURAL BRIDGE,72
5448,NERANG,72
5449,NERANG BC,72
5450,NERANG DC,72
5451,NUMINBAH VALLEY,72
5452,PACIFIC PINES,72
5453,SOUTHERN LAMINGTON,72
5454,HELENSVALE,72
5455,HELENSVALE TOWN CENTRE,72
5456,HOPE ISLAND,72
5457,SANCTUARY COVE,72
5458,AUSTINVILLE,72
5459,BONOGIN,72
5460,MUDGEERABA,72
5461,NERANWOOD,72
5462,SPRINGBROOK,72
5463,TALLAI,72
5464,WORONGARY,72
5465,ARUNDEL,72
5466,ARUNDEL BC,72
5467,ARUNDEL DC,72
5468,ASHMORE,72
5469,ASHMORE CITY,72
5470,MOLENDINAR,72
5471,PARKWOOD,72
5472,AUSTRALIA FAIR,72
5473,CHIRN PARK,72
5474,LABRADOR,72
5475,SOUTHPORT BC,72
5476,SOUTHPORT PARK,72
5477,BIGGERA WATERS,72
5478,COOMBABAH,72
5479,HOLLYWELL,72
5480,PARADISE POINT,72
5481,RUNAWAY BAY,72
5482,SOUTH STRADBROKE,72
5483,BENOWA,72
5484,BUNDALL,72
5485,BUNDALL BC,72
5486,BUNDALL DC,72
5487,CHEVRON ISLAND,72
5488,GOLD COAST MC,72
5489,ISLE OF CAPRI,72
5490,MAIN BEACH,72
5491,SURFERS PARADISE,72
5492,BROADBEACH,72
5493,BROADBEACH WATERS,72
5494,MERMAID BEACH,72
5495,MERMAID WATERS,72
5496,NOBBY BEACH,72
5497,PACIFIC FAIR,72
5498,Q SUPERCENTRE,72
5499,WEST BURLEIGH,72
5500,BURLEIGH BC,72
5501,BURLEIGH DC,72
5502,BURLEIGH HEADS,72
5503,BURLEIGH TOWN,72
5504,BURLEIGH WATERS,72
5505,MIAMI,72
5506,ELANORA,72
5507,GRIFFITH UNIVERSITY,72
5508,CURRUMBIN,72
5509,CURRUMBIN DC,72
5510,CURRUMBIN VALLEY,72
5511,CURRUMBIN WATERS,72
5512,TUGUN,72
5513,TUGUN HEIGHTS,72
5514,BILINGA,72
5515,CLEAR ISLAND WATERS,72
5516,MERRIMAC,72
5517,ROBINA,72
5518,ROBINA DC,72
5519,VARSITY LAKES,72
5520,TALLEBUDGERA,72
5521,TALLEBUDGERA VALLEY,72
5522,BOND UNIVERSITY,72
5523,ROBINA TOWN CENTRE,72
5524,TAMBORINE,72
5525,EAGLE HEIGHTS,72
5526,MOUNT TAMBORINE,72
5527,NORTH TAMBORINE,72
5528,TAMBORINE MOUNTAIN,72
5529,BENOBBLE,72
5530,BIDDADDABA,72
5531,BOYLAND,72
5532,CANUNGRA,72
5533,FERNY GLEN,72
5534,ILLINBAH,72
5535,LAMINGTON NATIONAL PARK,72
5536,SARABAH,72
5537,WITHEREN,72
5538,WONGLEPONG,72
5539,JIMBOOMBA,72
5540,NORTH MACLEAN,72
5541,SOUTH MACLEAN,72
5542,STOCKLEIGH,72
5543,ALLENVIEW,72
5544,BEAUDESERT,72
5545,BIRNAM,72
5546,BROMELTON,72
5547,CAINBABLE,72
5548,CEDAR GROVE,72
5549,CEDAR VALE,72
5550,CHINGHEE CREEK,72
5551,CHRISTMAS CREEK,72
5552,CRYNA,72
5553,GLENEAGLE,72
5554,HILLVIEW,72
5555,INNISPLAIN,72
5556,JOSEPHVILLE,72
5557,KAGARU,72
5558,KERRY,72
5559,KNAPP CREEK,72
5560,KOORALBYN,72
5561,LAMINGTON,72
5562,LARAVALE,72
5563,MOUNT GIPPS,72
5564,MUNDOOLUN,72
5565,NINDOOINBAH,72
5566,OAKY CREEK,72
5567,TABOOBA,72
5568,TABRAGALBA,72
5569,TAMROOKUM,72
5570,TAMROOKUM CREEK,72
5571,UNDULLAH,72
5572,VERESDALE,72
5573,VERESDALE SCRUB,72
5574,BARNEY VIEW,72
5575,MOUNT BARNEY,72
5576,MOUNT LINDESAY,72
5577,PALEN CREEK,72
5578,RATHDOWNEY,72
5579,RUNNING CREEK,72
5580,AUGUSTINE HEIGHTS,72
5581,BELLBIRD PARK,72
5582,BROOKWATER,72
5583,CAROLE PARK,72
5584,GAILES,72
5585,GOODNA,72
5586,GOODNA DC,72
5587,SPRINGFIELD CENTRAL,72
5588,SPRINGFIELD LAKES,72
5589,COLLINGWOOD PARK,72
5590,REDBANK PLAINS,72
5591,DINMORE,72
5592,NEW CHUM,72
5593,BLACKSTONE,72
5594,BOOVAL,72
5595,BOOVAL BC,72
5596,BOOVAL DC,72
5597,BOOVAL FAIR,72
5598,BUNDAMBA,72
5599,EBBW VALE,72
5600,NORTH BOOVAL,72
5601,SILKSTONE,72
5602,BASIN POCKET,72
5603,BRASSALL,72
5604,BREMER,72
5605,CHURCHILL,72
5606,COALFALLS,72
5607,EAST IPSWICH,72
5608,EASTERN HEIGHTS,72
5609,FLINDERS VIEW,72
5610,IPSWICH,72
5611,LIMESTONE RIDGES,72
5612,MOORES POCKET,72
5613,NORTH IPSWICH,72
5614,NORTH TIVOLI,72
5615,RACEVIEW,72
5616,SADLIERS CROSSING,72
5617,TIVOLI,72
5618,WEST IPSWICH,72
5619,WOODEND,72
5620,WULKURAKA,72
5621,YAMANTO,72
5622,AMBERLEY,72
5623,AVOCA VALE,72
5624,BANKS CREEK,72
5625,BARELLAN POINT,72
5626,BENARKIN,72
5627,BENARKIN NORTH,72
5628,BLACKBUTT NORTH,72
5629,BLACKBUTT SOUTH,72
5630,BLACKSOIL,72
5631,BORALLON,72
5632,CHERRY CREEK,72
5633,CHUWAR,72
5634,DEEBING HEIGHTS,72
5635,ENGLAND CREEK,72
5636,FAIRNEY VIEW,72
5637,GLAMORGAN VALE,72
5638,GOOGA CREEK,72
5639,GOOLMAN,72
5640,HAIGSLEA,72
5641,HARLIN,72
5642,KARALEE,72
5643,KARANA DOWNS,72
5644,KARRABIN,72
5645,KHOLO,72
5646,LAKE MANCHESTER,72
5647,LARK HILL,72
5648,LINVILLE,72
5649,MOORE,72
5650,MOUNT BINGA,72
5651,MOUNT CROSBY,72
5652,MOUNT MARROW,72
5653,MOUNT STANLEY,72
5654,MUIRLEA,72
5655,NUKKU,72
5656,PEAK CROSSING,72
5657,PINE MOUNTAIN,72
5658,PURGA,72
5659,RIPLEY,72
5660,SOUTH RIPLEY,72
5661,SPLIT YARD CREEK,72
5662,SWANBANK,72
5663,TAROMEO,72
5664,TEELAH,72
5665,THAGOONA,72
5666,VERNOR,72
5667,WALLOON,72
5668,WANORA,72
5669,WEST AMBERLEY,72
5670,WILLOWBANK,72
5671,WIVENHOE POCKET,72
5672,COLEYVILLE,72
5673,HARRISVILLE,72
5674,MUTDAPILLY,72
5675,RADFORD,72
5676,WARRILL VIEW,72
5677,WILSONS PLAINS,72
5678,CHARLWOOD,72
5679,CLUMBER,72
5680,FASSIFERN VALLEY,72
5681,FRAZERVIEW,72
5682,KALBAR,72
5683,KENTS LAGOON,72
5684,KULGUN,72
5685,MILORA,72
5686,MOOGERAH,72
5687,MORWINCHA,72
5688,MOUNT EDWARDS,72
5689,MUNBILLA,72
5690,OBUM OBUM,72
5691,TAROME,72
5692,TEVIOTVILLE,72
5693,ANTHONY,72
5694,BLANTYRE,72
5695,BOONAH,72
5696,BUNBURRA,72
5697,BUNJURGEN,72
5698,BURNETT CREEK,72
5699,CANNON CREEK,72
5700,CARNEYS CREEK,72
5701,COOCHIN,72
5702,COULSON,72
5703,CROFTBY,72
5704,DUGANDAN,72
5705,FRENCHES CREEK,72
5706,HOYA,72
5707,KENTS POCKET,72
5708,MAROON,72
5709,MILBONG,72
5710,MILFORD,72
5711,MOUNT ALFORD,72
5712,MOUNT FRENCH,72
5713,ROADVALE,72
5714,TEMPLIN,72
5715,WALLACES CREEK,72
5716,WOOLOOMAN,72
5717,WYARALONG,72
5718,ATKINSONS DAM,72
5719,BRIGHTVIEW,72
5720,BUARABA,72
5721,BUARABA SOUTH,72
5722,CHURCHABLE,72
5723,COOLANA,72
5724,COOMINYA,72
5725,LOCKYER WATERS,72
5726,LOWOOD,72
5727,MINDEN,72
5728,MOUNT TARAMPA,72
5729,PATRICK ESTATE,72
5730,PRENZLAU,72
5731,RIFLE RANGE,72
5732,TARAMPA,72
5733,WIVENHOE HILL,72
5734,BRYDEN,72
5735,CABOONBAH,72
5736,COAL CREEK,72
5737,CROSSDALE,72
5738,ESKDALE,72
5739,GLEN ESK,72
5740,MOOMBRA,72
5741,MOUNT BYRON,72
5742,MOUNT HALLEN,72
5743,MURRUMBA,72
5744,REDBANK CREEK,72
5745,SOMERSET DAM,72
5746,BIARRA,72
5747,BRAEMORE,72
5748,COOEEIMBARDI,72
5749,CRESSBROOK,72
5750,FULHAM,72
5751,GREGORS CREEK,72
5752,IVORY CREEK,72
5753,LOWER CRESSBROOK,72
5754,MOUNT BEPPO,72
5755,OTTABA,72
5756,SCRUB CREEK,72
5757,TOOGOOLAWAH,72
5758,YIMBUN,72
5759,ASHWELL,72
5760,GRANDCHESTER,72
5761,JEEBROPILLY,72
5762,LANEFIELD,72
5763,LOWER MOUNT WALKER,72
5764,MERRYVALE,72
5765,MOORANG,72
5766,MOUNT FORBES,72
5767,MOUNT MORT,72
5768,MOUNT WALKER,72
5769,MOUNT WALKER WEST,72
5770,ROSEVALE,72
5771,TALLEGALLA,72
5772,THE BLUFF,72
5773,WOOLSHED,72
5774,BLENHEIM,72
5775,HATTON VALE,72
5776,KENSINGTON GROVE,72
5777,KENTVILLE,72
5778,LAIDLEY,72
5779,LAIDLEY CREEK WEST,72
5780,LAIDLEY HEIGHTS,72
5781,LAIDLEY NORTH,72
5782,LAIDLEY SOUTH,72
5783,MOUNT BERRYMAN,72
5784,MULGOWIE,72
5785,PLAINLAND,72
5786,REGENCY DOWNS,72
5787,SUMMERHOLM,72
5788,TOWNSON,72
5789,CROWLEY VALE,72
5790,GLEN CAIRN,72
5791,GLENORE GROVE,72
5792,LOCKROSE,72
5793,LYNFORD,72
5794,ADARE,72
5795,BLACK DUCK CREEK,72
5796,CAFFEY,72
5797,COLLEGE VIEW,72
5798,EAST HALDON,72
5799,FORDSDALE,72
5800,GATTON,72
5801,INGOLDSBY,72
5802,JUNCTION VIEW,72
5803,LAKE CLARENDON,72
5804,LAWES,72
5805,LEFTHAND BRANCH,72
5806,LOWER TENTHILL,72
5807,MORTON VALE,72
5808,MOUNT SYLVIA,72
5809,PLACID HILLS,72
5810,ROCKSIDE,72
5811,ROPELEY,72
5812,UPPER TENTHILL,72
5813,VINEGAR HILL,72
5814,CARPENDALE,72
5815,EGYPT,72
5816,FLAGSTONE CREEK,72
5817,HELIDON,72
5818,HELIDON SPA,72
5819,IREDALE,72
5820,LOCKYER,72
5821,ROCKMOUNT,72
5822,SEVENTEEN MILE,72
5823,STOCKYARD,72
5824,UPPER FLAGSTONE,72
5825,GATTON COLLEGE,72
5826,MARBURG,72
5827,GRANTHAM,72
5828,MA MA CREEK,72
5829,MOUNT WHITESTONE,72
5830,VERADILLA,72
5831,WINWILL,72
5832,ATHOL,72
5833,BLUE MOUNTAIN HEIGHTS,72
5834,CENTENARY HEIGHTS,72
5835,CLIFFORD GARDENS,72
5836,COTSWOLD HILLS,72
5837,CRANLEY,72
5838,DARLING HEIGHTS,72
5839,DRAYTON,72
5840,DRAYTON NORTH,72
5841,EAST TOOWOOMBA,72
5842,FINNIE,72
5843,GLENVALE,72
5844,GOWRIE MOUNTAIN,72
5845,HARLAXTON,72
5846,HARRISTOWN,72
5847,KEARNEYS SPRING,72
5848,MIDDLE RIDGE,72
5849,MOUNT KYNOCH,72
5850,MOUNT LOFTY,72
5851,MOUNT RASCAL,72
5852,NORTH TOOWOOMBA,72
5853,NORTHLANDS,72
5854,PRINCE HENRY HEIGHTS,72
5855,RANGEVILLE,72
5856,REDWOOD,72
5857,ROCKVILLE,72
5858,SOUTH TOOWOOMBA,72
5859,SOUTHTOWN,72
5860,TOOWOOMBA,72
5861,TOOWOOMBA BC,72
5862,TOOWOOMBA CITY,72
5863,TOOWOOMBA DC,72
5864,TOOWOOMBA EAST,72
5865,TOOWOOMBA SOUTH,72
5866,TOOWOOMBA VILLAGE FAIR,72
5867,TOOWOOMBA WEST,72
5868,TOP CAMP,72
5869,WELLCAMP,72
5870,WILSONTON,72
5871,WILSONTON HEIGHTS,72
5872,WYALLA PLAZA,72
5873,BALLARD,72
5874,BAPAUME,72
5875,BLANCHVIEW,72
5876,BRANCHVIEW,72
5877,CABARLAH,72
5878,CEMENT MILLS,72
5879,COALBANK,72
5880,CONDAMINE PLAINS,72
5881,CUTELLA,72
5882,DERRYMORE,72
5883,DJUAN,72
5884,DOCTOR CREEK,72
5885,EVERGREEN,72
5886,FIFTEEN MILE,72
5887,GEHAM,72
5888,GORE,72
5889,GOWRIE JUNCTION,72
5890,GOWRIE LITTLE PLAIN,72
5891,GRAPETREE,72
5892,GROOMSVILLE,72
5893,HIGHGROVE,72
5894,HODGSON VALE,72
5895,KARARA,72
5896,KLEINTON,72
5897,KULPI,72
5898,KURROWAH,72
5899,MACLAGAN,72
5900,MALLING,72
5901,MERINGANDAN,72
5902,MERINGANDAN WEST,72
5903,MERRITTS CREEK,72
5904,MOUNT LUKE,72
5905,MUNIGANEEN,72
5906,MURPHYS CREEK,72
5907,NARKO,72
5908,NORTH MACLAGAN,72
5909,NUTGROVE,72
5910,OMAN AMA,72
5911,PALMTREE,72
5912,PAMPAS,72
5913,PECHEY,72
5914,PERANGA,72
5915,PERSEVERANCE,72
5916,POSTMANS RIDGE,72
5917,POZIERES,72
5918,PRESTON,72
5919,RANGEMORE,72
5920,RAVENSBOURNE,72
5921,SILVER RIDGE,72
5922,SPRING BLUFF,72
5923,ST AUBYN,72
5924,THORNVILLE,72
5925,TOOWOOMBA MC,72
5926,TUMMAVILLE,72
5927,UMBIRAM,72
5928,UPPER LOCKYER,72
5929,VALE VIEW,72
5930,WHICHELLO,72
5931,WHITE MOUNTAIN,72
5932,WITHCOTT,72
5933,WOODLEIGH,72
5934,WOOLMER,72
5935,WUTUL,72
5936,WYREEMA,72
5937,YALANGUR,72
5938,YANDILLA,72
5939,BERGEN,72
5940,EAST COOYAR,72
5941,HADEN,72
5942,DOUGLAS,72
5943,GOOMBUNGEE,72
5944,KILBIRNIE,72
5945,ANDURAMBA,72
5946,CRESSBROOK CREEK,72
5947,EMU CREEK,72
5948,GLENAVEN,72
5949,JONES GULLY,72
5950,MOUNTAIN CAMP,72
5951,PLAINBY,72
5952,UPPER PINELANDS,72
5953,BONGEEN,72
5954,BROXBURN,72
5955,EVANSLEA,72
5956,IRONGATE,72
5957,KINCORA,72
5958,LINTHORPE,72
5959,MOTLEY,72
5960,MOUNT TYSON,72
5961,NORTH BRANCH,72
5962,NORWIN,72
5963,PITTSWORTH,72
5964,PURRAWUNDA,72
5965,ROSSVALE,72
5966,SCRUBBY MOUNTAIN,72
5967,ST HELENS,72
5968,STONELEIGH,72
5969,YARRANLEA,72
5970,BRINGALILY,72
5971,BULLI CREEK,72
5972,CANNING CREEK,72
5973,CAPTAINS MOUNTAIN,72
5974,CONDAMINE FARMS,72
5975,CYPRESS GARDENS,72
5976,DOMVILLE,72
5977,FOREST RIDGE,72
5978,GRAYS GATE,72
5979,KOOROONGARRA,72
5980,LAVELLE,72
5981,LEMONTREE,72
5982,MILLMERRAN,72
5983,MILLMERRAN DOWNS,72
5984,MILLMERRAN WOODS,72
5985,MOUNT EMLYN,72
5986,PUNCHS CREEK,72
5987,THE PINES,72
5988,TURALLIN,72
5989,WESTERN CREEK,72
5990,WOONDUL,72
5991,CAMBOOYA,72
5992,FELTON,72
5993,FELTON SOUTH,72
5994,RAMSAY,72
5995,BUDGEE,72
5996,EAST GREENMOUNT,72
5997,GREENMOUNT,72
5998,HIRSTGLEN,72
5999,WEST HALDON,72
6000,NOBBY,72
6001,BACK PLAINS,72
6002,ELPHINSTONE,72
6003,HEADINGTON HILL,72
6004,KINGS CREEK,72
6005,MANAPOURI,72
6006,MISSEN FLAT,72
6007,MOUNT MOLAR,72
6008,NEVILTON,72
6009,PILTON,72
6010,RYEFORD,72
